Date,Home,Team,Opp,Win,Points Scored,Opp Points Scored,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,Opp FG,Opp FGA,Opp FG%,Opp 3P,Opp 3PA,Opp 3P%,Opp FT,Opp FTA,Opp FT%,Opp ORB,Opp TRB,Opp AST,Opp STL,Opp BLK,Opp TOV,Opp PF,Win Percentage,Season
2024-01-12,1,DET,HOU,0,110,112,44,88,0.5,12,35,0.343,10,16,0.625,11,46,32,6,9,15,21,41,90,0.456,8,30,0.267,22,25,0.88,10,41,21,8,5,9,16,0.0789473684210526,2024
2024-01-15,0,DET,WAS,1,129,117,50,90,0.556,12,31,0.387,17,23,0.739,12,52,30,4,10,16,13,44,95,0.463,19,41,0.463,10,11,0.909,8,33,30,8,7,8,19,0.0769230769230769,2024
2024-01-17,1,DET,MIN,0,117,124,46,89,0.517,12,31,0.387,13,19,0.684,8,40,30,4,7,12,18,47,93,0.505,15,30,0.5,15,21,0.714,9,42,32,7,5,11,14,0.1,2024
2024-01-20,1,DET,MIL,0,135,141,44,94,0.468,21,37,0.568,26,32,0.813,9,40,30,6,2,9,30,47,85,0.553,12,32,0.375,35,49,0.714,8,49,30,6,6,10,18,0.0975609756097561,2024
2024-01-22,1,DET,MIL,0,113,122,40,89,0.449,10,30,0.333,23,29,0.793,6,42,25,4,9,10,25,42,94,0.447,10,39,0.256,28,34,0.824,10,49,26,7,8,9,22,0.0952380952380952,2024
2024-01-24,1,DET,CHO,1,113,106,43,86,0.5,15,38,0.395,12,20,0.6,5,44,26,4,0,11,17,38,87,0.437,15,38,0.395,15,19,0.789,9,48,27,5,5,11,22,0.0930232558139534,2024
2024-01-27,1,DET,WAS,0,104,118,37,85,0.435,9,32,0.281,21,27,0.778,11,45,22,2,8,17,20,45,100,0.45,11,34,0.324,17,21,0.81,16,50,26,10,4,10,19,0.1136363636363636,2024
2024-01-28,1,DET,OKC,1,120,104,47,95,0.495,11,26,0.423,15,19,0.789,15,53,27,6,2,9,11,44,92,0.478,8,28,0.286,8,12,0.667,11,43,17,7,5,10,18,0.1111111111111111,2024
2024-01-31,0,DET,CLE,0,121,128,45,81,0.556,16,31,0.516,15,19,0.789,7,35,27,8,3,19,17,47,89,0.528,12,35,0.343,22,23,0.957,10,33,26,13,5,9,15,0.1304347826086956,2024
2024-02-02,1,DET,LAC,0,125,136,45,89,0.506,17,40,0.425,18,24,0.75,13,38,28,5,3,17,18,53,89,0.596,14,29,0.483,16,19,0.842,7,36,31,12,5,11,21,0.1276595744680851,2024
2024-02-04,1,DET,ORL,0,99,111,36,80,0.45,8,31,0.258,19,22,0.864,9,36,22,6,5,15,18,45,84,0.536,10,24,0.417,11,15,0.733,7,37,22,7,3,10,18,0.125,2024
2024-02-07,0,DET,SAC,1,133,120,47,84,0.56,17,31,0.548,22,22,1.0,6,48,32,2,2,13,21,45,95,0.474,15,44,0.341,15,22,0.682,5,33,31,7,6,4,20,0.1224489795918367,2024
2024-02-08,0,DET,POR,1,128,122,45,93,0.484,16,27,0.593,22,31,0.71,16,45,26,3,7,17,23,41,89,0.461,11,30,0.367,29,33,0.879,11,38,29,9,7,17,27,0.14,2024
2024-02-10,0,DET,LAC,0,106,112,45,102,0.441,9,30,0.3,7,7,1.0,14,57,27,7,2,14,19,37,82,0.451,13,39,0.333,25,26,0.962,0,35,20,9,6,11,13,0.1568627450980392,2024
2024-02-13,0,DET,LAL,0,111,125,45,108,0.417,8,28,0.286,13,17,0.765,17,50,30,8,2,10,24,43,84,0.512,14,35,0.4,25,30,0.833,7,47,32,6,11,16,14,0.1538461538461538,2024
2024-02-14,0,DET,PHO,0,100,116,38,99,0.384,10,37,0.27,14,22,0.636,16,48,26,14,5,19,32,35,77,0.455,10,31,0.323,36,44,0.818,9,54,28,15,11,24,20,0.1509433962264151,2024
2024-02-22,0,DET,IND,0,115,129,47,89,0.528,12,30,0.4,9,18,0.5,6,41,27,6,4,15,21,50,94,0.532,13,30,0.433,16,19,0.842,7,42,36,10,5,14,15,0.1481481481481481,2024
2024-02-24,1,DET,ORL,0,109,112,43,85,0.506,14,31,0.452,9,13,0.692,7,36,29,7,7,12,21,43,87,0.494,12,24,0.5,14,21,0.667,13,46,25,9,9,13,15,0.1454545454545454,2024
2024-02-26,0,DET,NYK,0,111,113,38,79,0.481,14,30,0.467,21,26,0.808,10,42,25,9,6,17,15,41,92,0.446,15,39,0.385,16,21,0.762,15,44,31,9,4,14,16,0.1428571428571428,2024
2024-02-27,0,DET,CHI,1,105,95,37,75,0.493,14,37,0.378,17,23,0.739,8,47,22,3,8,20,19,39,98,0.398,2,29,0.069,15,18,0.833,15,39,22,11,3,6,18,0.1403508771929824,2024
2024-03-01,1,DET,CLE,0,100,110,33,89,0.371,10,36,0.278,24,28,0.857,9,42,24,10,7,9,23,33,83,0.398,18,41,0.439,26,30,0.867,12,53,25,7,6,16,20,0.1551724137931034,2024
2024-03-03,0,DET,ORL,0,91,113,33,86,0.384,8,36,0.222,17,20,0.85,5,28,25,11,2,12,19,43,72,0.597,7,23,0.304,20,25,0.8,7,48,24,7,6,22,16,0.1525423728813559,2024
2024-03-05,0,DET,MIA,0,110,118,39,89,0.438,12,42,0.286,20,22,0.909,10,42,26,5,3,11,16,42,85,0.494,14,31,0.452,20,23,0.87,8,42,27,7,5,9,14,0.15,2024
2024-03-07,1,DET,BRK,1,118,112,43,82,0.524,12,30,0.4,20,21,0.952,13,50,24,7,4,23,18,41,84,0.488,17,41,0.415,13,18,0.722,4,28,24,12,4,14,17,0.1475409836065573,2024
2024-03-09,1,DET,DAL,0,124,142,45,99,0.455,13,37,0.351,21,25,0.84,20,56,27,8,4,20,26,51,92,0.554,14,38,0.368,26,32,0.813,4,36,29,13,8,14,18,0.1612903225806451,2024
2024-03-11,1,DET,CHO,1,114,97,41,86,0.477,10,42,0.238,22,24,0.917,9,51,26,8,5,12,19,34,88,0.386,13,40,0.325,16,23,0.696,9,40,27,7,2,13,16,0.1587301587301587,2024
2024-03-13,1,DET,TOR,1,113,104,39,88,0.443,11,30,0.367,24,31,0.774,11,58,27,7,7,22,21,41,93,0.441,9,36,0.25,13,19,0.684,3,37,32,13,8,11,20,0.171875,2024
2024-03-15,1,DET,MIA,0,95,108,36,84,0.429,10,38,0.263,13,15,0.867,9,48,27,5,2,18,16,43,91,0.473,7,34,0.206,15,21,0.714,9,44,23,14,6,8,16,0.1846153846153846,2024
2024-03-17,1,DET,MIA,0,101,104,38,83,0.458,14,36,0.389,11,14,0.786,7,44,24,4,7,12,19,40,89,0.449,12,35,0.343,12,16,0.75,11,47,24,7,2,10,11,0.1818181818181818,2024
2024-03-18,0,DET,BOS,0,94,119,36,84,0.429,9,29,0.31,13,15,0.867,8,43,21,6,3,13,15,43,95,0.453,22,49,0.449,11,13,0.846,15,53,30,8,8,11,9,0.1791044776119403,2024
2024-03-20,1,DET,IND,0,103,122,37,90,0.411,5,23,0.217,24,30,0.8,12,46,23,8,1,15,14,50,88,0.568,11,29,0.379,11,18,0.611,5,40,38,13,6,13,16,0.1764705882352941,2024
2024-03-22,1,DET,BOS,0,102,129,42,83,0.506,9,31,0.29,9,13,0.692,8,42,25,4,1,19,23,47,89,0.528,16,45,0.356,19,27,0.704,8,35,31,9,5,7,15,0.1739130434782608,2024
2024-03-24,1,DET,NOP,0,101,114,32,79,0.405,11,41,0.268,26,32,0.813,10,46,20,4,5,17,25,41,81,0.506,11,34,0.324,21,31,0.677,6,41,27,8,7,10,22,0.1714285714285714,2024
2024-03-25,0,DET,NYK,0,99,124,34,88,0.386,10,34,0.294,21,22,0.955,7,37,22,8,5,12,22,45,89,0.506,19,46,0.413,15,22,0.682,12,52,30,6,6,14,18,0.1690140845070422,2024
2024-03-27,0,DET,MIN,0,91,106,31,81,0.383,9,32,0.281,20,25,0.8,10,41,15,9,1,12,14,42,82,0.512,11,36,0.306,11,16,0.688,9,40,28,8,3,12,17,0.1666666666666666,2024
2024-03-29,0,DET,WAS,1,96,87,37,89,0.416,6,24,0.25,16,20,0.8,8,47,19,9,5,13,18,36,88,0.409,9,33,0.273,6,8,0.75,9,47,22,2,4,19,18,0.1643835616438356,2024
2024-04-01,1,DET,MEM,0,108,110,40,79,0.506,11,28,0.393,17,22,0.773,9,41,22,7,9,14,16,40,91,0.44,11,33,0.333,19,23,0.826,15,44,28,11,9,13,18,0.1756756756756756,2024
2024-04-03,0,DET,ATL,0,113,121,43,94,0.457,10,30,0.333,17,21,0.81,8,37,24,14,3,10,13,49,90,0.544,13,38,0.342,10,15,0.667,6,48,36,9,8,16,13,0.1733333333333333,2024
2024-04-05,0,DET,MEM,0,90,108,32,79,0.405,8,30,0.267,18,24,0.75,10,38,22,13,4,18,14,42,90,0.467,10,31,0.323,14,16,0.875,15,49,24,13,7,21,14,0.1710526315789473,2024
2024-04-06,0,DET,BRK,0,103,113,42,92,0.457,17,39,0.436,2,4,0.5,5,28,25,9,2,10,24,38,73,0.521,11,27,0.407,26,33,0.788,11,48,20,3,7,18,11,0.1688311688311688,2024
2024-04-09,0,DET,PHI,0,102,120,34,84,0.405,14,30,0.467,20,24,0.833,9,44,20,3,5,16,17,44,98,0.449,13,37,0.351,19,23,0.826,16,51,29,11,8,9,18,0.1666666666666666,2024
2024-04-11,1,DET,CHI,0,105,127,38,77,0.494,14,35,0.4,15,23,0.652,7,38,27,4,2,20,12,51,96,0.531,14,36,0.389,11,15,0.733,11,42,28,14,5,9,15,0.1645569620253164,2024
2024-04-12,0,DET,DAL,1,107,89,46,95,0.484,8,31,0.258,7,9,0.778,6,40,23,11,7,7,10,36,83,0.434,8,29,0.276,9,12,0.75,9,49,20,5,5,20,9,0.1625,2024
2024-04-14,0,DET,SAS,0,95,123,36,92,0.391,8,33,0.242,15,20,0.75,11,40,17,7,3,14,9,49,91,0.538,15,34,0.441,10,14,0.714,12,54,33,9,3,14,17,0.1728395061728395,2024
2023-10-24,1,GSW,PHO,0,104,108,36,101,0.356,10,43,0.233,22,28,0.786,18,49,19,11,6,11,23,42,95,0.442,11,33,0.333,13,17,0.765,17,60,23,5,7,19,22,0.0,2024
2023-10-27,0,GSW,SAC,1,122,114,48,87,0.552,14,32,0.438,12,14,0.857,7,39,32,14,3,19,24,41,94,0.436,12,40,0.3,20,29,0.69,10,41,24,10,3,14,16,0.0,2024
2023-10-29,0,GSW,HOU,1,106,95,35,81,0.432,18,45,0.4,18,23,0.783,8,49,27,6,6,14,18,34,90,0.378,9,33,0.273,18,19,0.947,10,42,22,7,4,7,20,0.5,2024
2023-10-30,0,GSW,NOP,1,130,102,51,98,0.52,15,41,0.366,13,20,0.65,21,64,28,6,7,15,21,38,93,0.409,10,39,0.256,16,26,0.615,14,39,23,8,3,11,18,0.6666666666666666,2024
2023-11-01,1,GSW,SAC,1,102,101,39,81,0.481,11,31,0.355,13,15,0.867,7,36,32,5,6,18,17,36,88,0.409,11,35,0.314,18,23,0.783,14,48,24,8,4,15,17,0.75,2024
2023-11-03,0,GSW,OKC,1,141,139,49,92,0.533,18,40,0.45,25,30,0.833,13,38,36,9,2,15,25,50,83,0.602,15,29,0.517,24,30,0.8,7,32,26,3,1,19,20,0.8,2024
2023-11-05,0,GSW,CLE,0,104,115,34,94,0.362,16,41,0.39,20,30,0.667,17,44,26,10,4,13,18,41,83,0.494,11,37,0.297,22,28,0.786,13,54,26,8,2,18,21,0.8333333333333334,2024
2023-11-06,0,GSW,DET,1,120,109,46,97,0.474,12,41,0.293,16,21,0.762,17,44,26,8,4,11,14,38,80,0.475,13,30,0.433,20,21,0.952,7,39,23,8,2,16,20,0.7142857142857143,2024
2023-11-08,0,GSW,DEN,0,105,108,37,86,0.43,11,35,0.314,20,26,0.769,11,49,21,5,0,9,20,41,92,0.446,11,35,0.314,15,22,0.682,10,45,24,7,4,6,20,0.75,2024
2023-11-11,1,GSW,CLE,0,110,118,37,90,0.411,13,38,0.342,23,30,0.767,15,55,26,5,3,20,29,37,86,0.43,11,30,0.367,33,43,0.767,11,45,23,13,3,11,24,0.6666666666666666,2024
2023-11-12,1,GSW,MIN,0,110,116,37,96,0.385,12,43,0.279,24,28,0.857,19,51,24,9,0,14,28,43,82,0.524,9,27,0.333,21,30,0.7,9,47,27,8,6,14,19,0.6,2024
2023-11-14,1,GSW,MIN,0,101,104,37,88,0.42,13,39,0.333,14,16,0.875,13,46,28,11,2,20,22,36,81,0.444,14,34,0.412,18,21,0.857,9,42,24,9,5,20,19,0.5454545454545454,2024
2023-11-16,1,GSW,OKC,0,109,128,40,98,0.408,14,41,0.341,15,19,0.789,20,49,27,5,4,16,19,44,87,0.506,19,32,0.594,21,23,0.913,7,42,31,10,3,13,20,0.5,2024
2023-11-18,1,GSW,OKC,0,123,130,44,97,0.454,18,46,0.391,17,21,0.81,14,49,33,6,4,16,18,52,100,0.52,8,23,0.348,18,20,0.9,9,47,26,8,7,12,16,0.4615384615384615,2024
2023-11-20,1,GSW,HOU,1,121,116,36,77,0.468,21,43,0.488,28,33,0.848,8,43,26,3,1,8,21,44,95,0.463,13,41,0.317,15,19,0.789,15,48,28,6,3,8,24,0.4285714285714285,2024
2023-11-22,0,GSW,PHO,0,115,123,43,90,0.478,10,32,0.313,19,29,0.655,11,43,29,10,3,16,34,34,76,0.447,11,28,0.393,44,52,0.846,11,43,22,9,8,15,22,0.4666666666666667,2024
2023-11-24,1,GSW,SAS,1,118,112,40,81,0.494,19,42,0.452,19,24,0.792,7,41,35,7,2,24,21,45,100,0.45,12,47,0.255,10,12,0.833,15,46,28,10,3,20,18,0.4375,2024
2023-11-28,0,GSW,SAC,0,123,124,40,83,0.482,17,41,0.415,26,30,0.867,9,52,25,6,6,20,31,41,91,0.451,15,44,0.341,27,42,0.643,12,46,25,8,7,10,23,0.4705882352941176,2024
2023-11-30,1,GSW,LAC,1,120,114,41,82,0.5,15,39,0.385,23,31,0.742,10,47,30,3,4,9,18,42,95,0.442,12,32,0.375,18,24,0.75,15,43,26,5,1,6,21,0.4444444444444444,2024
2023-12-02,0,GSW,LAC,0,112,113,38,86,0.442,17,43,0.395,19,24,0.792,6,42,31,5,4,15,15,44,90,0.489,13,39,0.333,12,14,0.857,5,40,31,5,6,11,21,0.4736842105263157,2024
2023-12-06,1,GSW,POR,1,110,106,36,86,0.419,10,34,0.294,28,33,0.848,15,50,20,4,3,17,19,39,95,0.411,16,46,0.348,12,16,0.75,11,40,22,8,3,10,30,0.45,2024
2023-12-08,0,GSW,OKC,0,136,138,49,104,0.471,19,48,0.396,19,23,0.826,24,60,29,3,2,29,28,51,98,0.52,5,29,0.172,31,36,0.861,11,39,15,17,7,11,22,0.4761904761904761,2024
2023-12-12,0,GSW,PHO,0,116,119,41,92,0.446,16,46,0.348,18,27,0.667,13,51,26,9,1,15,28,38,84,0.452,14,39,0.359,29,34,0.853,7,41,27,8,7,15,22,0.4545454545454545,2024
2023-12-14,0,GSW,LAC,0,113,121,40,92,0.435,16,45,0.356,17,19,0.895,16,43,22,8,2,13,24,41,81,0.506,13,32,0.406,26,30,0.867,10,40,27,6,9,14,20,0.4347826086956521,2024
2023-12-16,1,GSW,BRK,1,124,120,44,91,0.484,17,32,0.531,19,20,0.95,13,42,29,7,5,14,15,45,93,0.484,17,43,0.395,13,15,0.867,14,42,31,6,8,16,21,0.4166666666666667,2024
2023-12-17,0,GSW,POR,1,118,114,46,87,0.529,13,38,0.342,13,19,0.684,11,43,31,10,4,14,20,40,85,0.471,13,35,0.371,21,23,0.913,9,37,23,10,4,14,20,0.44,2024
2023-12-19,1,GSW,BOS,1,132,126,50,109,0.459,20,50,0.4,12,14,0.857,18,59,29,4,5,10,15,47,114,0.412,17,58,0.293,15,17,0.882,18,55,28,6,5,8,13,0.4615384615384615,2024
2023-12-22,1,GSW,WAS,1,129,118,47,97,0.485,18,45,0.4,17,20,0.85,14,57,33,5,2,12,17,44,97,0.454,11,35,0.314,19,24,0.792,9,39,25,7,4,9,16,0.4814814814814814,2024
2023-12-23,1,GSW,POR,1,126,106,48,83,0.578,10,33,0.303,20,24,0.833,13,49,38,8,2,18,14,38,84,0.452,13,35,0.371,17,25,0.68,8,30,26,13,3,12,20,0.5,2024
2023-12-25,0,GSW,DEN,0,114,120,40,87,0.46,14,40,0.35,20,23,0.87,9,39,23,7,3,13,23,40,82,0.488,14,34,0.412,26,32,0.813,10,43,25,6,4,14,17,0.5172413793103449,2024
2023-12-28,1,GSW,MIA,0,102,114,37,88,0.42,8,33,0.242,20,25,0.8,12,43,27,4,7,13,19,44,91,0.484,10,31,0.323,16,22,0.727,10,44,26,6,1,10,19,0.5,2024
2023-12-30,1,GSW,DAL,0,122,132,47,103,0.456,19,48,0.396,9,13,0.692,16,47,32,8,3,11,21,49,88,0.557,16,40,0.4,18,22,0.818,6,43,25,5,2,9,14,0.4838709677419355,2024
2024-01-02,1,GSW,ORL,1,121,115,42,78,0.538,13,35,0.371,24,37,0.649,9,36,23,9,6,12,19,41,92,0.446,14,36,0.389,19,23,0.826,16,41,19,8,4,18,24,0.46875,2024
2024-01-04,1,GSW,DEN,0,127,130,49,90,0.544,15,36,0.417,14,16,0.875,9,33,35,4,3,10,20,48,85,0.565,9,26,0.346,25,29,0.862,11,36,28,7,4,9,15,0.4848484848484848,2024
2024-01-05,1,GSW,DET,1,113,109,38,82,0.463,16,38,0.421,21,25,0.84,7,45,24,3,5,19,18,44,98,0.449,13,44,0.295,8,10,0.8,10,40,25,8,9,11,23,0.4705882352941176,2024
2024-01-07,1,GSW,TOR,0,118,133,45,100,0.45,14,46,0.304,14,15,0.933,15,43,30,5,4,11,11,55,94,0.585,15,33,0.455,8,14,0.571,9,45,38,7,6,7,14,0.4857142857142857,2024
2024-01-10,1,GSW,NOP,0,105,141,39,89,0.438,12,39,0.308,15,18,0.833,14,43,24,4,4,17,19,54,94,0.574,19,40,0.475,14,19,0.737,13,47,37,11,7,11,19,0.4722222222222222,2024
2024-01-12,0,GSW,CHI,1,140,131,49,94,0.521,20,47,0.426,22,30,0.733,13,44,39,7,4,5,16,50,86,0.581,18,40,0.45,13,16,0.813,6,36,31,1,3,12,21,0.4594594594594595,2024
2024-01-13,0,GSW,MIL,0,118,129,47,98,0.48,15,36,0.417,9,14,0.643,12,41,23,5,4,8,16,51,94,0.543,13,31,0.419,14,17,0.824,14,50,33,6,5,12,15,0.4736842105263157,2024
2024-01-15,0,GSW,MEM,0,107,116,44,90,0.489,10,31,0.323,9,10,0.9,7,45,28,4,6,19,25,32,86,0.372,20,54,0.37,32,40,0.8,11,42,24,13,10,13,12,0.4615384615384615,2024
2024-01-24,1,GSW,ATL,1,134,112,51,91,0.56,16,33,0.485,16,22,0.727,11,49,26,6,9,10,18,39,94,0.415,14,43,0.326,20,26,0.769,13,45,30,7,2,11,16,0.45,2024
2024-01-25,1,GSW,SAC,0,133,134,48,86,0.558,19,37,0.514,18,23,0.783,6,33,30,7,3,13,19,48,91,0.527,22,48,0.458,16,19,0.842,8,34,33,8,5,10,21,0.4634146341463415,2024
2024-01-27,1,GSW,LAL,0,144,145,55,119,0.462,23,58,0.397,11,16,0.688,11,50,37,11,3,17,34,49,101,0.485,9,27,0.333,38,43,0.884,7,55,33,9,5,20,21,0.4523809523809524,2024
2024-01-30,1,GSW,PHI,1,119,107,44,79,0.557,14,32,0.438,17,19,0.895,8,42,32,6,6,18,20,39,85,0.459,13,30,0.433,16,21,0.762,13,39,11,14,2,16,24,0.4418604651162791,2024
2024-02-02,0,GSW,MEM,1,121,101,46,83,0.554,11,29,0.379,18,22,0.818,6,46,32,7,8,14,17,35,87,0.402,14,46,0.304,17,24,0.708,9,37,30,7,4,14,20,0.4545454545454545,2024
2024-02-03,0,GSW,ATL,0,134,141,50,112,0.446,18,56,0.321,16,20,0.8,14,57,26,4,7,14,23,55,114,0.482,14,43,0.326,17,22,0.773,16,57,27,5,4,8,20,0.4666666666666667,2024
2024-02-05,0,GSW,BRK,1,109,98,43,93,0.462,4,22,0.182,19,23,0.826,16,60,24,7,8,14,17,34,89,0.382,13,42,0.31,17,22,0.773,11,38,23,7,12,10,23,0.4565217391304347,2024
2024-02-07,0,GSW,PHI,1,127,104,47,94,0.5,16,38,0.421,17,22,0.773,12,52,30,7,8,13,21,41,98,0.418,8,32,0.25,14,14,1.0,11,40,21,7,8,15,16,0.4680851063829787,2024
2024-02-08,0,GSW,IND,1,131,109,52,93,0.559,17,32,0.531,10,13,0.769,10,49,33,7,7,17,22,39,81,0.481,12,31,0.387,19,27,0.704,7,30,31,11,6,14,17,0.4791666666666667,2024
2024-02-10,1,GSW,PHO,1,113,112,45,101,0.446,17,41,0.415,6,11,0.545,13,52,33,6,2,14,20,43,94,0.457,11,34,0.324,15,16,0.938,9,42,28,9,8,14,13,0.4897959183673469,2024
2024-02-12,0,GSW,UTA,1,129,107,48,100,0.48,20,44,0.455,13,17,0.765,12,51,31,8,4,13,13,41,92,0.446,11,32,0.344,14,16,0.875,9,44,23,8,7,18,17,0.5,2024
2024-02-14,1,GSW,LAC,0,125,130,47,103,0.456,18,47,0.383,13,18,0.722,13,47,34,7,2,9,25,44,88,0.5,13,38,0.342,29,37,0.784,12,48,28,6,4,12,21,0.5098039215686274,2024
2024-02-15,0,GSW,UTA,1,140,137,49,92,0.533,20,42,0.476,22,28,0.786,13,41,42,8,6,13,19,43,93,0.462,22,49,0.449,29,32,0.906,17,48,33,10,3,16,22,0.5,2024
2024-02-22,1,GSW,LAL,1,128,110,50,107,0.467,16,41,0.39,12,14,0.857,15,48,32,6,4,9,19,43,88,0.489,10,35,0.286,14,21,0.667,10,41,28,5,9,11,18,0.5094339622641509,2024
2024-02-23,1,GSW,CHO,1,97,84,38,89,0.427,13,42,0.31,8,10,0.8,13,53,28,7,7,22,15,32,88,0.364,11,39,0.282,9,11,0.818,13,43,21,13,6,19,15,0.5185185185185185,2024
2024-02-25,1,GSW,DEN,0,103,119,35,81,0.432,11,34,0.324,22,29,0.759,11,42,27,5,3,17,18,43,88,0.489,11,32,0.344,22,26,0.846,12,45,29,10,5,10,20,0.5272727272727272,2024
2024-02-27,0,GSW,WAS,1,123,112,47,94,0.5,21,46,0.457,8,11,0.727,9,44,39,12,6,19,11,46,93,0.495,12,35,0.343,8,10,0.8,11,41,34,5,5,21,12,0.5178571428571429,2024
2024-02-29,0,GSW,NYK,1,110,99,44,98,0.449,14,44,0.318,8,16,0.5,16,53,26,8,5,11,19,35,95,0.368,12,39,0.308,17,24,0.708,17,56,23,7,3,13,15,0.5263157894736842,2024
2024-03-01,0,GSW,TOR,1,120,105,44,98,0.449,18,44,0.409,14,18,0.778,15,56,26,10,5,14,14,41,95,0.432,12,45,0.267,11,17,0.647,11,47,31,9,2,14,14,0.5344827586206896,2024
2024-03-03,0,GSW,BOS,0,88,140,36,92,0.391,7,41,0.171,9,13,0.692,12,46,24,2,3,17,13,53,96,0.552,25,49,0.51,9,11,0.818,7,51,35,10,5,8,19,0.5423728813559322,2024
2024-03-06,1,GSW,MIL,1,125,90,51,91,0.56,19,39,0.487,4,7,0.571,8,50,37,10,13,16,13,34,89,0.382,11,39,0.282,11,15,0.733,6,36,19,8,5,15,10,0.5333333333333333,2024
2024-03-07,1,GSW,CHI,0,122,125,44,97,0.454,11,42,0.262,23,28,0.821,13,48,31,8,2,11,22,46,87,0.529,16,36,0.444,17,23,0.739,7,40,29,6,5,14,22,0.5409836065573771,2024
2024-03-09,1,GSW,SAS,0,113,126,41,88,0.466,10,30,0.333,21,29,0.724,9,39,26,9,7,12,24,44,86,0.512,17,33,0.515,21,28,0.75,12,49,34,6,6,14,22,0.532258064516129,2024
2024-03-11,0,GSW,SAS,1,112,102,46,93,0.495,12,27,0.444,8,12,0.667,10,45,28,7,4,14,19,39,93,0.419,14,37,0.378,10,15,0.667,13,50,27,6,10,15,15,0.5238095238095238,2024
2024-03-13,0,GSW,DAL,0,99,109,37,92,0.402,9,28,0.321,16,19,0.842,15,42,19,9,3,17,20,44,82,0.537,6,27,0.222,15,19,0.789,9,42,30,6,13,17,16,0.53125,2024
2024-03-16,0,GSW,LAL,1,128,121,51,97,0.526,14,34,0.412,12,15,0.8,14,45,38,3,4,7,19,47,92,0.511,12,34,0.353,15,18,0.833,8,39,32,3,4,10,13,0.5230769230769231,2024
2024-03-18,1,GSW,NYK,0,112,119,42,88,0.477,14,36,0.389,14,18,0.778,12,39,29,7,5,13,16,44,91,0.484,14,37,0.378,17,20,0.85,14,44,29,6,1,13,17,0.5303030303030303,2024
2024-03-20,1,GSW,MEM,1,137,116,58,100,0.58,19,39,0.487,2,6,0.333,13,48,43,6,5,7,17,42,96,0.438,18,49,0.367,14,18,0.778,16,45,29,4,3,12,15,0.5223880597014925,2024
2024-03-22,1,GSW,IND,0,111,123,43,106,0.406,14,48,0.292,11,16,0.688,24,64,24,6,6,14,15,48,99,0.485,15,36,0.417,12,16,0.75,12,50,32,8,10,11,14,0.5294117647058824,2024
2024-03-24,0,GSW,MIN,0,110,114,38,85,0.447,14,36,0.389,20,26,0.769,7,41,23,8,3,13,19,40,84,0.476,21,40,0.525,13,18,0.722,7,44,30,9,5,16,17,0.5217391304347826,2024
2024-03-26,0,GSW,MIA,1,113,92,47,85,0.553,13,38,0.342,6,10,0.6,7,43,31,6,5,12,20,37,92,0.402,8,33,0.242,10,13,0.769,11,39,24,3,2,9,9,0.5142857142857142,2024
2024-03-27,0,GSW,ORL,1,101,93,40,90,0.444,10,34,0.294,11,13,0.846,12,52,26,5,5,13,18,36,85,0.424,10,32,0.313,11,21,0.524,10,39,25,10,5,11,13,0.5211267605633803,2024
2024-03-29,0,GSW,CHO,1,115,97,48,89,0.539,11,32,0.344,8,9,0.889,11,50,35,7,5,13,19,34,84,0.405,12,46,0.261,17,24,0.708,12,41,23,4,2,11,10,0.5277777777777778,2024
2024-03-31,0,GSW,SAS,1,117,113,45,92,0.489,16,39,0.41,11,13,0.846,12,41,34,15,3,16,14,40,89,0.449,17,43,0.395,16,18,0.889,16,45,31,7,5,19,12,0.5342465753424658,2024
2024-04-02,1,GSW,DAL,1,104,100,41,90,0.456,15,32,0.469,7,7,1.0,11,52,29,9,4,17,18,39,89,0.438,15,40,0.375,7,11,0.636,8,42,27,8,7,15,14,0.5405405405405406,2024
2024-04-04,0,GSW,HOU,1,133,110,47,80,0.588,17,35,0.486,22,25,0.88,12,43,29,6,2,21,23,36,86,0.419,12,40,0.3,26,30,0.867,12,29,23,11,1,12,19,0.5466666666666666,2024
2024-04-05,0,GSW,DAL,0,106,108,41,93,0.441,12,35,0.343,12,18,0.667,11,44,27,12,5,15,19,40,84,0.476,12,34,0.353,16,21,0.762,8,41,30,9,9,18,17,0.5526315789473685,2024
2024-04-07,1,GSW,UTA,1,118,110,49,92,0.533,14,35,0.4,6,6,1.0,11,47,32,9,8,16,19,39,83,0.47,15,35,0.429,17,21,0.81,6,29,21,4,6,11,9,0.5454545454545454,2024
2024-04-09,0,GSW,LAL,1,134,120,47,80,0.588,26,41,0.634,14,21,0.667,4,42,37,3,12,15,17,44,96,0.458,12,35,0.343,20,24,0.833,10,40,31,8,3,8,14,0.5512820512820513,2024
2024-04-11,0,GSW,POR,1,100,92,36,77,0.468,12,35,0.343,16,20,0.8,10,46,24,8,13,16,18,35,97,0.361,8,34,0.235,14,17,0.824,20,49,22,9,3,13,18,0.5569620253164557,2024
2024-04-12,1,GSW,NOP,0,109,114,40,86,0.465,13,34,0.382,16,21,0.762,11,53,27,6,5,16,15,42,90,0.467,20,38,0.526,10,16,0.625,5,38,24,11,5,9,13,0.5625,2024
